5.52412;876.27152;19.25793
5.53412;878.02402;19.23439
5.54412;879.77459;19.21276
5.55412;881.52325;19.19453
5.56412;883.26998;19.1824
5.57412;885.0148;19.17191
5.58412;886.7577;19.15919
5.59412;888.49868;19.14118
5.60412;890.23776;19.1159
5.61412;891.97493;19.08398
5.62412;893.71019;19.04892
5.63412;895.44354;19.0142
5.64412;897.175;18.98297
5.65412;898.90456;18.95719
5.66412;900.63222;18.93842
5.67412;902.35799;18.92527
5.68412;904.08187;18.91423
5.69412;905.80386;18.90137
5.70412;907.52396;18.88715
5.71412;909.24218;18.87156
5.72412;910.95852;18.84813
5.73412;912.67298;18.81733
5.74412;914.38556;18.78198
5.75412;916.09626;18.74505
5.76412;917.80509;18.7128
5.77412;919.51205;18.69091
5.78412;921.21714;18.67927
5.79412;922.92037;18.67484
5.80412;924.62173;18.67561
5.81412;926.32122;18.67877
5.82412;928.01885;18.67403
5.83412;929.71462;18.65662
5.84412;931.40853;18.62558
5.85412;933.10059;18.58021
5.86412;934.79079;18.5281
5.87412;936.47914;18.48336
5.88412;938.16565;18.45162
5.89412;939.85031;18.43443
5.90412;941.53312;18.42978
5.91412;943.2141;18.43274
5.92412;944.89323;18.43514
5.93412;946.57053;18.4297
5.94412;948.246;18.41184
5.95412;949.91963;18.37251
5.96412;951.59143;18.31822
5.97412;953.26141;18.27197
5.98412;954.92956;18.24093
5.99412;956.59588;18.22755
6.00412;958.26039;18.22381
6.01412;959.92307;18.21533
6.02412;961.58393;18.20334
6.03412;963.24298;18.18569
6.04412;964.90021;18.16175
6.05412;966.55563;18.13632
6.06412;968.20923;18.11144
6.07412;969.86103;18.08289
6.08412;971.51102;18.05278
6.09412;973.15921;18.02359
6.10412;974.80559;17.99638
6.11412;976.45018;17.97824
6.12412;978.09296;17.97174
6.13412;979.73395;17.97222
6.14412;981.37315;17.97328
6.15412;983.01056;17.96015
6.16412;984.64618;17.9269
6.17412;986.28001;17.88905
6.18412;987.91205;17.85187
6.19412;989.54232;17.8202
6.20412;991.1708;17.79713
6.21412;992.7975;17.77955
6.22412;994.42242;17.76546
6.23412;996.04557;17.75346
6.24412;997.66694;17.74168
6.25412;999.28654;17.72823
6.26412;1000.90437;17.71171
6.27412;1002.52043;17.6915
6.28412;1004.13472;17.66789
6.29412;1005.74724;17.64205
6.30412;1007.35801;17.61552
6.31412;1008.96701;17.59006
6.32412;1010.57425;17.56713
6.33412;1012.17974;17.54733
6.34412;1013.78347;17.53043
6.35412;1015.38545;17.51535
6.36412;1016.98568;17.50046
6.37412;1018.58416;17.48472
6.38412;1020.18089;17.46726
6.39412;1021.77588;17.44775
6.40412;1023.36912;17.42578
6.41412;1024.96063;17.40252
6.42412;1026.55039;17.38056
6.43412;1028.13842;17.36096
6.44412;1029.72471;17.34418
6.45412;1031.30927;17.32916
6.46412;1032.89209;17.31386
6.47412;1034.47319;17.2983
6.48412;1036.05255;17.28196
6.49412;1037.63018;17.26445
6.50412;1039.20609;17.24714
6.51412;1040.78028;17.23058
6.52412;1042.35274;17.21253
6.53412;1043.92349;17.19302
6.54412;1045.49251;17.17238
6.55412;1047.05982;17.15098
6.56412;1048.62541;17.12959
6.57412;1050.18929;17.1092
6.58412;1051.75145;17.09018
6.59412;1053.31191;17.07253
6.60412;1054.87067;17.05578
6.61412;1056.42771;17.0391
6.62412;1057.98306;17.02225
6.63412;1059.5367;17.00501
6.64412;1061.08864;16.98729
6.65412;1062.63888;16.96909
6.66412;1064.18743;16.95068
6.67412;1065.73428;16.93254
6.68412;1067.27944;16.91495
6.69412;1068.82291;16.8981
6.70412;1070.36469;16.88154
6.71412;1071.90478;16.86459
6.72412;1073.44319;16.84761
6.73412;1074.97991;16.8306
6.74412;1076.51494;16.81355
6.75412;1078.0483;16.79656
6.76412;1079.57997;16.77966
6.77412;1081.10997;16.76273
6.78412;1082.63829;16.74575
6.79412;1084.16494;16.72876
6.80412;1085.68991;16.71218
6.81412;1087.21322;16.69628
6.82412;1088.73485;16.68044
6.83412;1090.25481;16.66449
6.84412;1091.77311;16.64832
6.85412;1093.28975;16.63107
6.86412;1094.80472;16.61284
6.87412;1096.31803;16.59505
6.88412;1097.82968;16.57785
6.89412;1099.33967;16.56127
6.90412;1100.848;16.54546
6.91412;1102.35469;16.53112
6.92412;1103.85972;16.51754
6.93412;1105.36309;16.5039
6.94412;1106.86482;16.48947
6.95412;1108.36491;16.47092
6.96412;1109.86334;16.44951
6.97412;1111.36013;16.43137
6.98412;1112.85528;16.41714
6.99412;1114.34879;16.40657
7.00412;1115.84066;16.39728
7.01412;1117.33089;16.3863
7.02412;1118.81948;16.37398
7.03412;1120.30643;16.35965
7.04412;1121.79175;16.34303
7.05412;1123.27543;16.32463
7.06412;1124.75749;16.30503
7.07412;1126.23791;16.28453
7.08412;1127.71671;16.26402
7.09412;1129.19388;16.24435
7.10412;1130.66943;16.22598
7.11412;1132.14335;16.20978
7.12412;1133.61565;16.19606
7.13412;1135.08634;16.1841
7.14412;1136.5554;16.17288
7.15412;1138.02285;16.15956
7.16412;1139.48869;16.1426
7.17412;1140.95291;16.12463
7.18412;1142.41552;16.10631
7.19412;1143.87653;16.08839
7.20412;1145.33592;16.07226
7.21412;1146.7937;16.05757
7.22412;1148.24989;16.04275
7.23412;1149.70446;16.0277
7.24412;1151.15744;16.0124
7.25412;1152.60881;15.99684
7.26412;1154.05858;15.98118
7.27412;1155.50676;15.96577
7.28412;1156.95334;15.95077
7.29412;1158.39833;15.93628
7.30412;1159.84172;15.92302
7.31412;1161.28352;15.91269
7.32412;1162.72372;15.90416
7.33412;1164.16234;15.89626
7.34412;1165.59937;15.8877
7.35412;1167.03481;15.87508
7.36412;1168.46867;15.85703
7.37412;1169.90094;15.83725
7.38412;1171.33163;15.81674
7.39412;1172.76074;15.79653
7.40412;1174.18826;15.77821
7.41412;1175.61421;15.76168
7.42412;1177.03859;15.74583
7.43412;1178.46139;15.73077
7.44412;1179.88261;15.71645
7.45412;1181.30227;15.7031
7.46412;1182.72035;15.69146
7.47412;1184.13687;15.68063
7.48412;1185.55182;15.66972
7.49412;1186.96521;15.65794
7.50412;1188.37703;15.64289
7.51412;1189.78728;15.62444
7.52412;1191.19598;15.60628
7.53412;1192.60312;15.58935
7.54412;1194.0087;15.57434
7.55412;1195.41272;15.56092
7.56412;1196.81518;15.54739
7.57412;1198.21609;15.53394
7.58412;1199.61545;15.52055
7.59412;1201.01325;15.50714
7.60412;1202.40951;15.49424
7.61412;1203.80421;15.48229
7.62412;1205.19737;15.47034
7.63412;1206.58897;15.45812
7.64412;1207.97904;15.44539
7.65412;1209.36756;15.43174
7.66412;1210.75453;15.41705
7.67412;1212.13997;15.40191
7.68412;1213.52387;15.38654
7.69412;1214.90622;15.3712
7.70412;1216.28704;15.35539
7.71412;1217.66633;15.34054
7.72412;1219.04408;15.32819
7.73412;1220.42029;15.31777
7.74412;1221.79498;15.30838
7.75412;1223.16814;15.29444
7.76412;1224.53977;15.27564
7.77412;1225.90987;15.26022
7.78412;1227.27845;15.24881
7.79412;1228.6455;15.24125
7.80412;1230.01103;15.23274
7.81412;1231.37503;15.21878
7.82412;1232.73752;15.2041
7.83412;1234.09848;15.18896
7.84412;1235.45793;15.17367
7.85412;1236.81585;15.15821
7.86412;1238.17227;15.14305
7.87412;1239.52716;15.12893
7.88412;1240.88055;15.11582
7.89412;1242.23242;15.10353
7.90412;1243.58279;15.09122
7.91412;1244.93164;15.07813
7.92412;1246.27899;15.06491
7.93412;1247.62483;15.05169
7.94412;1248.96917;15.03861
7.95412;1250.312;15.02591
7.96412;1251.65333;15.01462
7.97412;1252.99316;15.00489
7.98412;1254.33149;14.99637
7.99412;1255.66832;14.9885
8.00412;1257.00365;14.97756
8.01412;1258.33749;14.96184
8.02412;1259.66983;14.94587
8.03412;1261.00067;14.93012
8.04412;1262.33002;14.91498
8.05412;1263.65788;14.90167
